"","region","station_year","station","fox","cat","potoroo_ln","bandicoot_sb","date_start","date_end","survey_duration","year","latitude","longitude","XGROUPNAME","foxbaits","x","y"
"835","otways","T049x2017","T049",1,0,0,0,2017-06-28,2017-08-28,61,2017,-38.734318,143.475399,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,715163.114276615,5709796.48820358
"836","otways","T049x2019","T049",1,0,0,0,2019-06-08,2019-09-09,93,2019,-38.734318,143.475399,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,715163.114276615,5709796.48820358
"837","otways","T050x2017","T050",0,1,0,0,2017-06-27,2017-08-28,62,2017,-38.73914899,143.475508,"Wet or Damp Forests",0,715158.084665696,5709260.04637191
"838","otways","T050x2018","T050",0,1,0,0,2018-07-04,2018-09-10,68,2018,-38.73914899,143.475508,"Wet or Damp Forests",6,715158.084665696,5709260.04637191
"839","otways","T050x2019","T050",0,1,0,0,2019-06-08,2019-09-09,93,2019,-38.73914899,143.475508,"Wet or Damp Forests",6,715158.084665696,5709260.04637191
"840","otways","T051x2017","T051",0,0,0,0,2017-06-29,2017-08-30,62,2017,-38.68376004,143.484414,"Wet or Damp Forests",0,716099.067644204,5715386.60158049
"841","otways","T051x2018","T051",0,1,0,0,2018-07-04,2018-09-11,69,2018,-38.68376004,143.484414,"Wet or Damp Forests",10,716099.067644204,5715386.60158049
"842","otways","T051x2019","T051",0,0,0,0,2019-06-10,2019-09-08,90,2019,-38.68376004,143.484414,"Wet or Damp Forests",10,716099.067644204,5715386.60158049
"843","otways","T052x2017","T052",1,1,0,0,2017-06-30,2017-08-29,60,2017,-38.69016599,143.484478,"Wet or Damp Forests",0,716085.352361835,5714675.46612739
"844","otways","T052x2018","T052",0,1,0,0,2018-07-04,2018-09-11,69,2018,-38.69016599,143.484478,"Wet or Damp Forests",10,716085.352361835,5714675.46612739
"845","otways","T052x2019","T052",0,1,0,0,2019-06-10,2019-09-08,90,2019,-38.69016599,143.484478,"Wet or Damp Forests",10,716085.352361835,5714675.46612739
"846","otways","T053x2017","T053",0,1,0,0,2017-06-30,2017-08-29,60,2017,-38.69444504,143.483911,"Wet or Damp Forests",0,716023.1520441,5714201.87962522
"847","otways","T053x2018","T053",0,1,0,0,2018-07-04,2018-09-11,69,2018,-38.69444504,143.483911,"Wet or Damp Forests",11,716023.1520441,5714201.87962522
"848","otways","T053x2019","T053",0,1,0,0,2019-06-10,2019-09-08,90,2019,-38.69444504,143.483911,"Wet or Damp Forests",11,716023.1520441,5714201.87962522
"849","otways","T054x2017","T054",1,0,0,0,2017-06-27,2017-08-29,63,2017,-38.70422203,143.485765,"Wet or Damp Forests",0,716154.961275798,5713112.37258598
"850","otways","T054x2018","T054",0,0,0,0,2018-07-03,2018-09-12,71,2018,-38.70422203,143.485765,"Wet or Damp Forests",9,716154.961275798,5713112.37258598
"851","otways","T054x2019","T054",0,1,0,0,2019-06-18,2019-09-11,85,2019,-38.70422203,143.485765,"Wet or Damp Forests",9,716154.961275798,5713112.37258598
"852","otways","T055x2017","T055",1,0,0,0,2017-06-27,2017-08-29,63,2017,-38.70743598,143.485186,"Wet or Damp Forests",0,716094.924906205,5712757.02804388
"853","otways","T055x2018","T055",0,1,0,0,2018-07-03,2018-09-12,71,2018,-38.70743598,143.485186,"Wet or Damp Forests",9,716094.924906205,5712757.02804388
"854","otways","T055x2019","T055",0,0,0,0,2019-06-18,2019-09-11,85,2019,-38.70743598,143.485186,"Wet or Damp Forests",9,716094.924906205,5712757.02804388
"855","otways","T062x2017","T062",0,1,0,0,2017-06-30,2017-08-29,60,2017,-38.68962896,143.489626,"Rainforests",0,716534.777347049,5714722.91161703
"856","otways","T062x2018","T062",0,0,1,0,2018-07-04,2018-09-11,69,2018,-38.68962896,143.489626,"Rainforests",10,716534.777347049,5714722.91161703
"857","otways","T062x2019","T062",0,1,0,0,2019-06-10,2019-09-08,90,2019,-38.68962896,143.489626,"Rainforests",10,716534.777347049,5714722.91161703
"858","otways","T063x2017","T063",0,1,0,0,2017-06-30,2017-08-29,60,2017,-38.69384003,143.491016,"Rainforests",0,716642.978431931,5714252.24476696
"859","otways","T063x2018","T063",0,1,0,0,2018-07-04,2018-09-11,69,2018,-38.69384003,143.491016,"Rainforests",12,716642.978431931,5714252.24476696
"860","otways","T063x2019","T063",0,1,0,0,2019-06-10,2019-09-08,90,2019,-38.69384003,143.491016,"Rainforests",12,716642.978431931,5714252.24476696
"861","otways","T064x2018","T064",1,1,0,0,2018-07-03,2018-09-12,71,2018,-38.70415203,143.49361,"Wet or Damp Forests",8,716837.446063478,5713101.59175704
"862","otways","T064x2019","T064",1,1,0,0,2019-06-18,2019-09-11,85,2019,-38.70415203,143.49361,"Wet or Damp Forests",8,716837.446063478,5713101.59175704
"863","otways","T065x2017","T065",0,0,0,0,2017-06-23,2017-08-29,67,2017,-38.70586404,143.493155,"Rainforests",0,716792.701534709,5712912.65567911
"864","otways","T065x2018","T065",0,0,0,0,2018-07-03,2018-09-12,71,2018,-38.70586404,143.493155,"Rainforests",8,716792.701534709,5712912.65567911
"865","otways","T065x2019","T065",0,0,0,0,2019-06-18,2019-09-11,85,2019,-38.70586404,143.493155,"Rainforests",8,716792.701534709,5712912.65567911
"866","otways","T074x2017","T074",1,0,0,0,2017-06-23,2017-08-29,67,2017,-38.70499601,143.501174,"Wet or Damp Forests",0,717492.723834776,5712989.97847974
"867","otways","T074x2018","T074",0,0,0,0,2018-07-02,2018-09-12,72,2018,-38.70499601,143.501174,"Wet or Damp Forests",8,717492.723834776,5712989.97847974
"868","otways","T074x2019","T074",0,1,0,0,2019-06-18,2019-09-11,85,2019,-38.70499601,143.501174,"Wet or Damp Forests",8,717492.723834776,5712989.97847974
"869","otways","T075x2017","T075",1,0,0,0,2017-06-23,2017-08-29,67,2017,-38.70757797,143.504473,"Wet or Damp Forests",0,717771.794618031,5712695.56783649
"870","otways","T075x2018","T075",0,1,0,0,2018-07-02,2018-09-13,73,2018,-38.70757797,143.504473,"Wet or Damp Forests",7,717771.794618031,5712695.56783649
"871","otways","T075x2019","T075",0,0,0,0,2019-06-21,2019-09-11,82,2019,-38.70757797,143.504473,"Wet or Damp Forests",7,717771.794618031,5712695.56783649
"872","otways","T078x2017","T078",0,1,0,0,2017-06-27,2017-08-28,62,2017,-38.72783401,143.503053,"Rainforests",0,717586.832027868,5710450.74787331
"873","otways","T078x2018","T078",0,1,0,0,2018-07-03,2018-09-13,72,2018,-38.72783401,143.503053,"Rainforests",4,717586.832027868,5710450.74787331
"874","otways","T078x2019","T078",0,0,0,0,2019-06-21,2019-09-11,82,2019,-38.72783401,143.503053,"Rainforests",4,717586.832027868,5710450.74787331
"875","otways","T080x2017","T080",0,1,0,0,2017-06-29,2017-08-28,60,2017,-38.74038901,143.502742,"Wet or Damp Forests",0,717521.683338746,5709058.01784152
"876","otways","T080x2018","T080",0,1,0,0,2018-07-03,2018-09-13,72,2018,-38.74038901,143.502742,"Wet or Damp Forests",3,717521.683338746,5709058.01784152
"877","otways","T080x2019","T080",1,0,0,0,2019-06-21,2019-09-11,82,2019,-38.74038901,143.502742,"Wet or Damp Forests",3,717521.683338746,5709058.01784152
"878","otways","T084x2017","T084",0,1,0,0,2017-06-23,2017-08-29,67,2017,-38.70166696,143.509758,"Wet or Damp Forests",0,718249.387908147,5713339.03952273
"879","otways","T084x2018","T084",0,1,0,0,2018-07-02,2018-09-12,72,2018,-38.70166696,143.509758,"Wet or Damp Forests",7,718249.387908147,5713339.03952273
"880","otways","T084x2019","T084",0,0,0,0,2019-06-18,2019-09-11,85,2019,-38.70166696,143.509758,"Wet or Damp Forests",7,718249.387908147,5713339.03952273
"881","otways","T085x2019","T085",0,1,0,0,2019-06-21,2019-09-17,82,2019,-38.7081,143.5065,"Wet or Damp Forests",7,717946.487284488,5712632.80474619
"882","otways","T086x2017","T086",0,0,1,0,2017-06-23,2017-08-29,67,2017,-38.71434124,143.5085537,"Wet or Damp Forests",0,718106.107204588,5711935.20489926
"883","otways","T086x2018","T086",1,0,1,0,2018-07-02,2018-09-13,73,2018,-38.71434124,143.5085537,"Wet or Damp Forests",6,718106.107204588,5711935.20489926
"884","otways","T086x2019","T086",0,0,0,0,2019-06-21,2019-09-11,82,2019,-38.71434124,143.5085537,"Wet or Damp Forests",6,718106.107204588,5711935.20489926
"885","otways","T087x2017","T087",1,1,0,0,2017-06-23,2017-08-28,66,2017,-38.72118096,143.510008,"Wet or Damp Forests",0,718211.754446469,5711172.60444803
"886","otways","T087x2018","T087",0,1,0,0,2018-07-02,2018-09-13,73,2018,-38.72118096,143.510008,"Wet or Damp Forests",6,718211.754446469,5711172.60444803
"887","otways","T087x2019","T087",0,0,0,0,2019-06-21,2019-09-11,82,2019,-38.72118096,143.510008,"Wet or Damp Forests",6,718211.754446469,5711172.60444803
"888","otways","T088x2017","T088",0,0,0,0,2017-06-27,2017-08-28,62,2017,-38.72749999,143.510676,"Rainforests",0,718250.598381081,5710469.66749098
"889","otways","T088x2018","T088",0,1,0,0,2018-07-03,2018-09-13,72,2018,-38.72749999,143.510676,"Rainforests",4,718250.598381081,5710469.66749098
"890","otways","T088x2019","T088",0,0,0,0,2019-06-21,2019-09-11,82,2019,-38.72749999,143.510676,"Rainforests",4,718250.598381081,5710469.66749098
"891","otways","T089x2017","T089",1,1,0,0,2017-06-29,2017-08-28,60,2017,-38.733771,143.510512,"Wet or Damp Forests",0,718217.246911157,5709774.04363689
"892","otways","T089x2018","T089",0,1,0,0,2018-07-03,2018-09-13,72,2018,-38.733771,143.510512,"Wet or Damp Forests",5,718217.246911157,5709774.04363689
"893","otways","T089x2019","T089",1,1,0,0,2019-06-21,2019-09-11,82,2019,-38.733771,143.510512,"Wet or Damp Forests",5,718217.246911157,5709774.04363689
"894","otways","T090x2017","T090",1,1,1,0,2017-06-29,2017-08-28,60,2017,-38.74024601,143.510628,"Wet or Damp Forests",0,718207.613322483,5709055.10953755
"895","otways","T090x2018","T090",1,1,1,0,2018-07-03,2018-09-13,72,2018,-38.74024601,143.510628,"Wet or Damp Forests",3,718207.613322483,5709055.10953755
"896","otways","T090x2019","T090",0,1,0,0,2019-06-21,2019-08-16,56,2019,-38.74024601,143.510628,"Wet or Damp Forests",3,718207.613322483,5709055.10953755
"897","otways","T093x2017","T093",0,0,0,0,2017-06-23,2017-07-29,36,2017,-38.69739102,143.517228,"Wet or Damp Forests",0,718912.118237154,5713795.78943789
"898","otways","T093x2018","T093",0,1,0,0,2018-07-02,2018-09-12,72,2018,-38.69739102,143.517228,"Wet or Damp Forests",9,718912.118237154,5713795.78943789
"899","otways","T093x2019","T093",0,1,0,0,2019-06-18,2019-09-11,85,2019,-38.69739102,143.517228,"Wet or Damp Forests",9,718912.118237154,5713795.78943789
"900","otways","T094x2017","T094",0,1,0,0,2017-06-23,2017-08-29,67,2017,-38.699789,143.516554,"Rainforests",0,718846.181648006,5713531.25131674
"901","otways","T094x2018","T094",0,0,0,0,2018-07-02,2018-09-12,72,2018,-38.699789,143.516554,"Rainforests",8,718846.181648006,5713531.25131674
"902","otways","T094x2019","T094",0,1,0,0,2019-06-21,2019-09-11,82,2019,-38.699789,143.516554,"Rainforests",8,718846.181648006,5713531.25131674
"903","otways","T097x2017","T097",1,0,0,0,2017-06-29,2017-08-28,60,2017,-38.72158002,143.518099,"Wet or Damp Forests",0,718914.039892951,5711108.99123124
"904","otways","T097x2018","T097",0,1,0,0,2018-07-03,2018-09-13,72,2018,-38.72158002,143.518099,"Wet or Damp Forests",7,718914.039892951,5711108.99123124
"905","otways","T097x2019","T097",0,1,0,0,2019-06-21,2019-09-11,82,2019,-38.72158002,143.518099,"Wet or Damp Forests",7,718914.039892951,5711108.99123124
"906","otways","T098x2017","T098",0,0,0,0,2017-06-29,2017-08-28,60,2017,-38.72620399,143.517865,"Wet or Damp Forests",0,718879.576291811,5710596.33959325
"907","otways","T098x2018","T098",0,1,0,0,2018-07-03,2018-09-13,72,2018,-38.72620399,143.517865,"Wet or Damp Forests",5,718879.576291811,5710596.33959325
"908","otways","T098x2019","T098",0,1,0,0,2019-06-21,2019-09-11,82,2019,-38.72620399,143.517865,"Wet or Damp Forests",5,718879.576291811,5710596.33959325
"909","otways","T099x2017","T099",0,0,0,0,2017-06-29,2017-08-28,60,2017,-38.73392103,143.518256,"Wet or Damp Forests",0,718890.002875936,5709738.89446334
"910","otways","T099x2018","T099",0,0,0,0,2018-07-03,2018-09-13,72,2018,-38.73392103,143.518256,"Wet or Damp Forests",5,718890.002875936,5709738.89446334
"911","otways","T099x2019","T099",0,1,0,0,2019-06-21,2019-09-11,82,2019,-38.73392103,143.518256,"Wet or Damp Forests",5,718890.002875936,5709738.89446334
"912","otways","T100x2017","T100",0,0,0,0,2017-06-29,2017-08-28,60,2017,-38.73889301,143.52007,"Wet or Damp Forests",0,719032.502660484,5709182.7153864
"913","otways","T100x2018","T100",0,1,0,0,2018-07-03,2018-09-13,72,2018,-38.73889301,143.52007,"Wet or Damp Forests",4,719032.502660484,5709182.7153864
"914","otways","T100x2019","T100",0,1,0,0,2019-06-21,2019-09-11,82,2019,-38.73889301,143.52007,"Wet or Damp Forests",4,719032.502660484,5709182.7153864
"915","otways","TN01x2018","TN01",1,1,0,0,2018-06-29,2018-09-10,73,2018,-38.738517,143.439754,"Wet or Damp Forests",1,712051.991897465,5709413.66488715
"916","otways","TN01x2019","TN01",0,1,0,0,2019-06-09,2019-09-09,92,2019,-38.738517,143.439754,"Wet or Damp Forests",1,712051.991897465,5709413.66488715
"917","otways","TN02x2018","TN02",1,1,0,0,2018-06-29,2018-09-10,73,2018,-38.72480697,143.441363,"Wet or Damp Forests",3,712232.448861756,5710931.58391094
"918","otways","TN02x2019","TN02",1,1,0,0,2019-06-08,2019-09-07,91,2019,-38.72480697,143.441363,"Wet or Damp Forests",3,712232.448861756,5710931.58391094
"919","otways","TN03x2018","TN03",1,1,0,0,2018-07-01,2018-09-11,72,2018,-38.705498,143.449791,"Wet or Damp Forests",4,713022.554697316,5713055.06864394
"920","otways","TN03x2019","TN03",0,1,0,0,2019-06-09,2019-09-08,91,2019,-38.705498,143.449791,"Wet or Damp Forests",4,713022.554697316,5713055.06864394
"921","otways","TN04x2018","TN04",0,1,0,0,2018-07-01,2018-09-10,71,2018,-38.69460999,143.465218,"Wet or Damp Forests",11,714396.726626874,5714227.50072694
"922","otways","TN04x2019","TN04",0,0,0,0,2019-06-11,2019-07-03,22,2019,-38.69460999,143.465218,"Wet or Damp Forests",11,714396.726626874,5714227.50072694
"923","otways","TN05x2018","TN05",0,0,0,0,2018-07-02,2018-09-10,70,2018,-38.71933803,143.459283,"Wet or Damp Forests",7,713806.78619108,5711496.86314042
"924","otways","TN05x2019","TN05",0,1,0,0,2019-06-08,2019-09-09,93,2019,-38.71933803,143.459283,"Wet or Damp Forests",7,713806.78619108,5711496.86314042
"925","otways","TN06x2018","TN06",1,0,0,0,2018-07-02,2018-09-10,70,2018,-38.72049398,143.440929,"Wet or Damp Forests",3,712207.480193797,5711411.27993759
"926","otways","TN06x2019","TN06",0,0,0,0,2019-06-09,2019-07-03,24,2019,-38.72049398,143.440929,"Wet or Damp Forests",3,712207.480193797,5711411.27993759
"927","otways","TN07x2018","TN07",1,1,0,0,2018-07-03,2018-09-10,69,2018,-38.71197201,143.457801,"Wet or Damp Forests",6,713699.873912569,5712317.86444004
"928","otways","TN07x2019","TN07",0,1,0,0,2019-06-09,2019-09-07,90,2019,-38.71197201,143.457801,"Wet or Damp Forests",6,713699.873912569,5712317.86444004
"929","otways","TN08x2018","TN08",0,0,0,0,2018-07-03,2018-09-10,69,2018,-38.70637902,143.460744,"Wet or Damp Forests",9,713972.478016272,5712931.74528769
"930","otways","TN08x2019","TN08",0,0,0,0,2019-06-09,2019-07-03,24,2019,-38.70637902,143.460744,"Wet or Damp Forests",9,713972.478016272,5712931.74528769
"931","otways","TN09x2018","TN09",0,1,0,0,2018-07-03,2018-09-10,69,2018,-38.69969898,143.46701,"Wet or Damp Forests",9,714537.381537589,5713658.4872351
"932","otways","TN09x2019","TN09",0,0,0,0,2019-06-11,2019-07-01,20,2019,-38.69969898,143.46701,"Wet or Damp Forests",9,714537.381537589,5713658.4872351
"933","otways","TN10x2018","TN10",1,0,0,0,2018-07-03,2018-09-11,70,2018,-38.68704398,143.472829,"Wet or Damp Forests",11,715081.405408387,5715049.39115725
"934","otways","TN10x2019","TN10",0,1,0,0,2019-06-10,2019-09-07,89,2019,-38.68704398,143.472829,"Wet or Damp Forests",11,715081.405408387,5715049.39115725
"935","otways","TN11x2018","TN11",0,0,1,0,2018-07-03,2018-09-10,69,2018,-38.71860997,143.451181,"Dry Forests",5,713104.478282416,5711596.56346888
"936","otways","TN11x2019","TN11",0,0,1,0,2019-06-09,2019-07-03,24,2019,-38.71860997,143.451181,"Dry Forests",5,713104.478282416,5711596.56346888
"937","otways","TN12x2018","TN12",0,0,1,0,2018-07-04,2018-09-11,69,2018,-38.68749502,143.486531,"Wet or Damp Forests",12,716271.982009348,5714967.06654052
"938","otways","TN12x2019","TN12",0,1,0,0,2019-06-10,2019-09-08,90,2019,-38.68749502,143.486531,"Wet or Damp Forests",12,716271.982009348,5714967.06654052
