"","station_year","fox","cat","potoroo_ln","bandicoot_sb","station","date_end","date_start","year","latitude","longitude","region","data_source","survey_duration","block","X_EVCNAME","XGROUPNAME","evc_mod","EFG_NAME","efg_mod","tsf","wetness","ruggedness","elevation","npp","bio1_temperature","bio12_rainfall","bio32_moisture","dist_nnv","dist_farmland","dist_plantation","foxbaits","treatment","rainfall_actual_prior_18months","rainfall_median_prior_18months","rain_diff_percent"
"1163","FA1_064_2018",0,0,0,1,"FA1_064","2018-12-05","2018-10-19",2018,-38.41301895,144.1087519,"otways","otway_ark",47,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",19,6.44259548187256,0.684089660644531,144.955261230469,5.69758272171021,13.8413,715.541,0.992,1487.65945049495,3706.01504481402,5146.58194754658,12,"treatment",848.190909090909,1023.83636363636,-17.0633704266128
"1164","FA1_065_2016",0,1,0,0,"FA1_065","2016-11-30","2016-10-12",2016,-38.42232085,144.1152787,"otways","otway_ark",49,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",33,6.63554334640503,0.611392974853516,98.2006301879883,5.69758272171021,14.0212,684.4842,0.9765,334.508770905568,2818.1874957507,6247.17800363544,0,"treatment",954.571794871795,1016.94358974359,-6.07221813108065
"1165","FA1_065_2017_1",0,0,0,0,"FA1_065","2017-02-28","2017-01-31",2017,-38.42232085,144.1152787,"otways","otway_ark",28,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",34,6.63554334640503,0.611392974853516,98.2006301879883,5.69758272171021,14.0212,684.4842,0.9765,334.508770905568,2818.1874957507,6247.17800363544,0,"treatment",889.664,945.436,-5.87385708880725
"1166","FA1_065_2017_2",0,1,0,0,"FA1_065","2017-12-04","2017-10-25",2017,-38.42232085,144.1152787,"otways","otway_ark",40,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",34,6.63554334640503,0.611392974853516,98.2006301879883,5.69758272171021,14.0212,684.4842,0.9765,334.508770905568,2818.1874957507,6247.17800363544,10,"treatment",1225.3275862069,1029.8275862069,18.9945828897386
"1167","FA1_065_2018",1,1,0,0,"FA1_065","2018-12-03","2018-10-16",2018,-38.42232085,144.1152787,"otways","otway_ark",48,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",35,6.63554334640503,0.611392974853516,98.2006301879883,5.69758272171021,14.0212,684.4842,0.9765,334.508770905568,2818.1874957507,6247.17800363544,10,"treatment",851.906666666667,1021.61333333333,-16.5113729424378
"1168","FA1_066_2016",1,0,0,1,"FA1_066","2016-11-30","2016-10-12",2016,-38.43486009,144.1034539,"otways","otway_ark",49,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",25,7.58398628234863,1.09681844711304,42.7504272460938,6.12648010253906,14.0482,688.9283,0.9802,841.103539975897,1238.64843749414,6640.8970346561,0,"treatment",955.9,1010.58518518519,-5.35725312527647
"1169","FA1_066_2017_1",1,0,1,0,"FA1_066","2017-03-02","2017-01-31",2017,-38.43486009,144.1034539,"otways","otway_ark",30,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",26,7.58398628234863,1.09681844711304,42.7504272460938,6.12648010253906,14.0482,688.9283,0.9802,841.103539975897,1238.64843749414,6640.8970346561,0,"treatment",888.378947368421,943.889473684211,-5.84168794098936
"1170","FA1_066_2017_2",1,0,0,1,"FA1_066","2017-12-06","2017-10-24",2017,-38.43486009,144.1034539,"otways","otway_ark",43,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",26,7.58398628234863,1.09681844711304,42.7504272460938,6.12648010253906,14.0482,688.9283,0.9802,841.103539975897,1238.64843749414,6640.8970346561,5,"treatment",1224.596,1030.36,18.8627473266985
"1171","FA1_066_2018",1,0,1,0,"FA1_066","2018-12-05","2018-10-16",2018,-38.43486009,144.1034539,"otways","otway_ark",50,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",27,7.58398628234863,1.09681844711304,42.7504272460938,6.12648010253906,14.0482,688.9283,0.9802,841.103539975897,1238.64843749414,6640.8970346561,7,"treatment",845.073333333333,1024.34666666667,-17.4348264522922
"1172","FA1_067_2016",1,0,0,0,"FA1_067","2016-11-30","2016-10-12",2016,-38.43180187,144.0896588,"otways","otway_ark",49,"FA1","Shrubby Dry Forest","Dry Forests","Dry Forests","Grassy/Heathy Dry Forest","Grassy/Heathy Dry Forest",9,5.66387271881104,0.810340881347656,175.084091186523,6.30429172515869,13.77,747.0069,0.9973,1413.62898362774,1381.81392815463,5761.45881183572,0,"treatment",956.360465116279,1024.41860465116,-6.59902041001906
"1173","FA1_067_2017_1",0,1,0,0,"FA1_067","2017-03-02","2017-01-31",2017,-38.43180187,144.0896588,"otways","otway_ark",30,"FA1","Shrubby Dry Forest","Dry Forests","Dry Forests","Grassy/Heathy Dry Forest","Grassy/Heathy Dry Forest",10,5.66387271881104,0.810340881347656,175.084091186523,6.30429172515869,13.77,747.0069,0.9973,1413.62898362774,1381.81392815463,5761.45881183572,0,"treatment",890.90625,942.35625,-5.43024269713873
"1174","FA1_067_2017_2",0,0,0,0,"FA1_067","2017-12-05","2017-10-24",2017,-38.43180187,144.0896588,"otways","otway_ark",42,"FA1","Shrubby Dry Forest","Dry Forests","Dry Forests","Grassy/Heathy Dry Forest","Grassy/Heathy Dry Forest",10,5.66387271881104,0.810340881347656,175.084091186523,6.30429172515869,13.77,747.0069,0.9973,1413.62898362774,1381.81392815463,5761.45881183572,7,"treatment",1224.53870967742,1034.52903225806,18.3787463738082
"1175","FA1_067_2018",0,0,0,0,"FA1_067","2018-12-05","2018-10-16",2018,-38.43180187,144.0896588,"otways","otway_ark",50,"FA1","Shrubby Dry Forest","Dry Forests","Dry Forests","Grassy/Heathy Dry Forest","Grassy/Heathy Dry Forest",11,5.66387271881104,0.810340881347656,175.084091186523,6.30429172515869,13.77,747.0069,0.9973,1413.62898362774,1381.81392815463,5761.45881183572,7,"treatment",843.3125,1027.37,-17.8338027953357
"1176","FA1_068_2016",1,0,0,0,"FA1_068","2016-11-29","2016-10-12",2016,-38.42689787,144.0752701,"otways","otway_ark",48,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",9,7.8783917427063,0.164703369140625,230.378494262695,6.38074588775635,13.5029,803.7764,0.9998,1797.31174153263,1722.60126469554,4830.64211063048,0,"treatment",956.88125,1017.10625,-5.86632451660785
"1177","FA1_068_2017_1",0,0,0,0,"FA1_068","2017-03-02","2017-01-31",2017,-38.42689787,144.0752701,"otways","otway_ark",30,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",10,7.8783917427063,0.164703369140625,230.378494262695,6.38074588775635,13.5029,803.7764,0.9998,1797.31174153263,1722.60126469554,4830.64211063048,0,"treatment",892.97037037037,940.033333333334,-4.97450555305816
"1178","FA1_068_2017_2",0,0,0,0,"FA1_068","2017-12-04","2017-10-24",2017,-38.42689787,144.0752701,"otways","otway_ark",41,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",10,7.8783917427063,0.164703369140625,230.378494262695,6.38074588775635,13.5029,803.7764,0.9998,1797.31174153263,1722.60126469554,4830.64211063048,10,"treatment",1222.70555555556,1032.55555555556,18.4251101450538
"1179","FA1_068_2018",0,0,0,0,"FA1_068","2018-12-05","2018-10-16",2018,-38.42689787,144.0752701,"otways","otway_ark",50,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",11,7.8783917427063,0.164703369140625,230.378494262695,6.38074588775635,13.5029,803.7764,0.9998,1797.31174153263,1722.60126469554,4830.64211063048,10,"treatment",845.205714285714,1023.88571428571,-17.3691746387796
"1180","FA1_069_2016",1,0,0,0,"FA1_069","2016-11-30","2016-10-20",2016,-38.41801959,144.0581428,"otways","otway_ark",41,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",9,7.78798961639404,0.198310852050781,239.551208496094,6.38074636459351,13.2984,843.4305,1,2855.80995949158,2846.07387545719,3711.35523184909,0,"treatment",952.792307692308,1029.46153846154,-7.43665253562543
"1181","FA1_069_2017_1",0,0,0,0,"FA1_069","2017-03-02","2017-01-31",2017,-38.41801959,144.0581428,"otways","otway_ark",30,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",10,7.78798961639404,0.198310852050781,239.551208496094,6.38074636459351,13.2984,843.4305,1,2855.80995949158,2846.07387545719,3711.35523184909,0,"treatment",891.04,947.346666666667,-5.9126064287529
"1182","FA1_069_2017_2",0,0,0,0,"FA1_069","2017-12-06","2017-10-24",2017,-38.41801959,144.0581428,"otways","otway_ark",43,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",10,7.78798961639404,0.198310852050781,239.551208496094,6.38074636459351,13.2984,843.4305,1,2855.80995949158,2846.07387545719,3711.35523184909,9,"treatment",1224.4,1035.0875,18.3011844733212
"1183","FA1_069_2018",1,0,0,0,"FA1_069","2018-11-17","2018-10-16",2018,-38.41801959,144.0581428,"otways","otway_ark",32,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",11,7.78798961639404,0.198310852050781,239.551208496094,6.38074636459351,13.2984,843.4305,1,2855.80995949158,2846.07387545719,3711.35523184909,11,"treatment",839.83,1025.12,-17.9983988601226
"1184","FA1_070_2016",1,0,1,1,"FA1_070","2016-11-30","2016-10-20",2016,-38.4293096,144.0612229,"otways","otway_ark",41,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",9,7.69156122207642,1.09224128723145,196.033706665039,6.38074636459351,13.5096,803.9027,0.9998,1584.43962596366,1619.09002473931,4960.31359403569,0,"treatment",954.411111111111,1030.68888888889,-7.38665638437858
"1185","FA1_070_2017_1",0,0,1,0,"FA1_070","2017-03-02","2017-01-31",2017,-38.4293096,144.0612229,"otways","otway_ark",30,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",10,7.69156122207642,1.09224128723145,196.033706665039,6.38074636459351,13.5096,803.9027,0.9998,1584.43962596366,1619.09002473931,4960.31359403569,0,"treatment",889.475,940.975,-5.42935895837701
"1186","FA1_070_2017_2",0,0,1,0,"FA1_070","2017-12-05","2017-10-24",2017,-38.4293096,144.0612229,"otways","otway_ark",42,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",10,7.69156122207642,1.09224128723145,196.033706665039,6.38074636459351,13.5096,803.9027,0.9998,1584.43962596366,1619.09002473931,4960.31359403569,10,"treatment",1223.82413793103,1032.68965517241,18.5214679573308
"1187","FA1_070_2018",1,1,1,0,"FA1_070","2018-11-20","2018-10-16",2018,-38.4293096,144.0612229,"otways","otway_ark",35,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",11,7.69156122207642,1.09224128723145,196.033706665039,6.38074636459351,13.5096,803.9027,0.9998,1584.43962596366,1619.09002473931,4960.31359403569,10,"treatment",854.569230769231,1022.02307692308,-16.2776673029258
"1188","FA1_071_2016",0,1,0,0,"FA1_071","2016-11-30","2016-10-20",2016,-38.40603624,144.0525829,"otways","otway_ark",41,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",77,7.19653415679932,1.2868709564209,256.176330566406,6.38074588775635,13.1042,882.1975,1,4271.21776897989,1520.47022525298,2391.71630114726,0,"treatment",946.736363636364,1024.2,-7.53933329289623
"1189","FA1_071_2017_1",0,0,0,0,"FA1_071","2017-03-10","2017-01-31",2017,-38.40603624,144.0525829,"otways","otway_ark",38,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",78,7.19653415679932,1.2868709564209,256.176330566406,6.38074588775635,13.1042,882.1975,1,4271.21776897989,1520.47022525298,2391.71630114726,0,"treatment",888.168,940.832,-5.5550002817551
"1190","FA1_071_2017_2",0,0,0,0,"FA1_071","2017-12-04","2017-10-24",2017,-38.40603624,144.0525829,"otways","otway_ark",41,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",78,7.19653415679932,1.2868709564209,256.176330566406,6.38074588775635,13.1042,882.1975,1,4271.21776897989,1520.47022525298,2391.71630114726,10,"treatment",1227.625,1027.8875,19.4487886688371
"1191","FA1_071_2018",0,0,0,0,"FA1_071","2018-11-20","2018-10-17",2018,-38.40603624,144.0525829,"otways","otway_ark",34,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,7.19653415679932,1.2868709564209,256.176330566406,6.38074588775635,13.1042,882.1975,1,4271.21776897989,1520.47022525298,2391.71630114726,12,"treatment",858.663636363636,1022.96363636364,-15.9367697257364
"1192","FA1_072_2016",0,1,0,0,"FA1_072","2016-11-30","2016-10-20",2016,-38.39333044,144.0588753,"otways","otway_ark",41,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",77,6.71164083480835,0.972204208374023,183.574737548828,5.66924905776978,13.8808,693.9594,0.9848,4300.46614832798,327.371127058839,969.60617155054,0,"treatment",951,1033.11666666667,-7.94757069409868
"1193","FA1_072_2017",1,0,0,0,"FA1_072","2017-03-10","2017-01-31",2017,-38.39333044,144.0588753,"otways","otway_ark",38,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",78,6.71164083480835,0.972204208374023,183.574737548828,5.66924905776978,13.8808,693.9594,0.9848,4300.46614832798,327.371127058839,969.60617155054,0,"treatment",888.1375,937.184375,-5.19601770726329
"1194","FA1_072_2017_2",0,0,0,0,"FA1_072","2017-12-06","2017-10-24",2017,-38.39333044,144.0588753,"otways","otway_ark",43,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",78,6.71164083480835,0.972204208374023,183.574737548828,5.66924905776978,13.8808,693.9594,0.9848,4300.46614832798,327.371127058839,969.60617155054,9,"treatment",1222.44117647059,1033.57647058824,18.2811076864391
"1195","FA1_072_2018",0,0,0,0,"FA1_072","2018-11-18","2018-10-17",2018,-38.39333044,144.0588753,"otways","otway_ark",32,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,6.71164083480835,0.972204208374023,183.574737548828,5.66924905776978,13.8808,693.9594,0.9848,4300.46614832798,327.371127058839,969.60617155054,9,"treatment",853.247826086956,1023.12173913043,-16.5260713989729
"1196","FA1_073_2016",0,0,0,0,"FA1_073","2016-11-30","2016-10-20",2016,-38.37247937,144.059163,"otways","otway_ark",41,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",50,7.06301689147949,1.04400825500488,152.295104980469,5.38179016113281,13.8293,689.3414,0.9824,2037.47654313514,1345.26844286056,832.503067818274,0,"treatment",952.852941176471,1033.54117647059,-7.79278428151463
"1197","FA1_073_2017_1",0,0,0,0,"FA1_073","2017-03-10","2017-01-31",2017,-38.37247937,144.059163,"otways","otway_ark",38,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",51,7.06301689147949,1.04400825500488,152.295104980469,5.38179016113281,13.8293,689.3414,0.9824,2037.47654313514,1345.26844286056,832.503067818274,0,"treatment",888.4,941.29,-5.57147444793905
"1198","FA1_073_2017_2",0,0,0,1,"FA1_073","2017-12-06","2017-10-24",2017,-38.37247937,144.059163,"otways","otway_ark",43,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",51,7.06301689147949,1.04400825500488,152.295104980469,5.38179016113281,13.8293,689.3414,0.9824,2037.47654313514,1345.26844286056,832.503067818274,9,"treatment",1228.47272727273,1033.09090909091,18.9239899896063
"1199","FA1_073_2018",0,0,0,0,"FA1_073","2018-11-02","2018-10-17",2018,-38.37247937,144.059163,"otways","otway_ark",16,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",52,7.06301689147949,1.04400825500488,152.295104980469,5.38179016113281,13.8293,689.3414,0.9824,2037.47654313514,1345.26844286056,832.503067818274,9,"treatment",838.65,1027.05,-18.2385293576746
"1200","FA1_074_2016",1,0,0,0,"FA1_074","2016-11-30","2016-10-20",2016,-38.3663553,144.0486324,"otways","otway_ark",41,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",50,6.75998783111572,1.79529190063477,173.592529296875,5.07944583892822,13.6001,738.7251,0.997,1200.51238224256,1203.11444805519,1523.62041371241,0,"treatment",951.454166666667,1032.26666666667,-7.82505520685552
"1201","FA1_074_2017_1",0,0,0,0,"FA1_074","2017-03-10","2017-01-31",2017,-38.3663553,144.0486324,"otways","otway_ark",38,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",51,6.75998783111572,1.79529190063477,173.592529296875,5.07944583892822,13.6001,738.7251,0.997,1200.51238224256,1203.11444805519,1523.62041371241,0,"treatment",888.519230769231,940.98076923077,-5.53506350944511
"1202","FA1_074_2017_2",0,0,0,0,"FA1_074","2017-12-03","2017-10-24",2017,-38.3663553,144.0486324,"otways","otway_ark",40,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",51,6.75998783111572,1.79529190063477,173.592529296875,5.07944583892822,13.6001,738.7251,0.997,1200.51238224256,1203.11444805519,1523.62041371241,8,"treatment",1229.18085106383,1032.64255319149,19.0476015726749
"1203","FA1_074_2018",0,1,0,0,"FA1_074","2018-11-20","2018-10-17",2018,-38.3663553,144.0486324,"otways","otway_ark",34,"FA1","Heathy Woodland","Heathy Woodlands","Heathy Woodlands","Heathland (sands) (general)","Heathland (sands) (general)",52,6.75998783111572,1.79529190063477,173.592529296875,5.07944583892822,13.6001,738.7251,0.997,1200.51238224256,1203.11444805519,1523.62041371241,8,"treatment",851.046875,1023.1,-16.698429895607
"1204","FA1_075_2016",1,0,0,0,"FA1_075","2016-11-29","2016-10-13",2016,-38.357369,144.043729,"otways","otway_ark",47,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",33,7.55295038223267,1.96310043334961,193.501068115234,5.38179016113281,13.4662,761.3102,0.9986,185.680955299501,184.97833184729,2591.23476410679,0,"treatment",942.7,1023.66315789474,-7.8815354462092
"1205","FA1_075_2017_1",1,0,0,0,"FA1_075","2017-03-10","2017-01-31",2017,-38.357369,144.043729,"otways","otway_ark",38,"FA1","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",34,7.55295038223267,1.96310043334961,193.501068115234,5.38179016113281,13.4662,761.3102,0.9986,185.680955299501,184.97833184729,2591.23476410679,0,"treatment",891.64,941.720000000001,-5.29927227617312
